row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,retail_sales_people,product_id,category,sub_category,product_name,returned,sales,quantity,discount,profit,order_year,order_month,order_month_name,order_quarter,order_weekday,shipping_days,profit_margin,loss_order,high_discount,late_shipping,weekend_order,high_value_order
276,CA-2017-118136,2017-09-16,2017-09-17,First Class,BB-10990,Barry Blumstein,Corporate,United States,Inglewood,California,90301,West,Anna Andreadi,OFF-AR-10001427,Office Supplies,Art,Newell 330,Not,5.98,1,0.0,1.55,2017,9,September,3,Saturday,1,25.92,False,False,False,True,False
277,CA-2017-132976,2017-10-13,2017-10-17,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Chuck Magee,OFF-PA-10000673,Office Supplies,Paper,"Post-it Important Message Note Pad, Neon Colors, 50 Sheets/Pad",Not,11.65,2,0.2,4.08,2017,10,October,4,Friday,4,35.02,False,False,False,False,False
278,CA-2017-132976,2017-10-13,2017-10-17,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Chuck Magee,OFF-PA-10004470,Office Supplies,Paper,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",Not,18.18,4,0.2,5.91,2017,10,October,4,Friday,4,32.51,False,False,False,False,False
279,CA-2017-132976,2017-10-13,2017-10-17,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Chuck Magee,OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office,Not,59.71,6,0.2,5.97,2017,10,October,4,Friday,4,10.0,False,False,False,False,False
280,CA-2017-132976,2017-10-13,2017-10-17,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Philadelphia,Pennsylvania,19140,East,Chuck Magee,OFF-LA-10002043,Office Supplies,Labels,Avery 489,Not,24.84,3,0.2,8.69,2017,10,October,4,Friday,4,34.98,False,False,False,False,False
281,US-2015-161991,2015-09-26,2015-09-28,Second Class,SC-20725,Steven Cartwright,Consumer,United States,Houston,Texas,77070,Central,Kelly Williams,OFF-BI-10004967,Office Supplies,Binders,Round Ring Binders,Not,2.08,5,0.8,-3.43,2015,9,September,3,Saturday,2,-164.9,True,True,False,True,False
282,US-2015-161991,2015-09-26,2015-09-28,Second Class,SC-20725,Steven Cartwright,Consumer,United States,Houston,Texas,77070,Central,Kelly Williams,TEC-PH-10001760,Technology,Phones,Bose SoundLink Bluetooth Speaker,Not,1114.4,7,0.2,376.11,2015,9,September,3,Saturday,2,33.75,False,False,False,True,True
283,CA-2015-130890,2015-02-11,2015-06-11,Standard Class,JO-15280,Jas O'Carroll,Consumer,United States,Los Angeles,California,90004,West,Anna Andreadi,FUR-TA-10002903,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",Not,1038.84,5,0.2,51.94,2015,2,February,1,Wednesday,120,5.0,False,False,True,False,True
284,CA-2015-130883,2015-09-26,2015-09-26,Standard Class,TB-21520,Tracy Blumstein,Consumer,United States,Portland,Oregon,97206,West,Anna Andreadi,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,Not,141.76,5,0.2,47.84,2015,9,September,3,Saturday,0,33.75,False,False,False,True,False
285,CA-2015-130883,2015-09-26,2015-09-26,Standard Class,TB-21520,Tracy Blumstein,Consumer,United States,Portland,Oregon,97206,West,Anna Andreadi,TEC-AC-10001956,Technology,Accessories,Microsoft Arc Touch Mouse,Not,239.8,5,0.2,47.96,2015,9,September,3,Saturday,0,20.0,False,False,False,True,True
286,CA-2015-130883,2015-09-26,2015-09-26,Standard Class,TB-21520,Tracy Blumstein,Consumer,United States,Portland,Oregon,97206,West,Anna Andreadi,OFF-PA-10004100,Office Supplies,Paper,Xerox 216,Not,31.1,6,0.2,10.89,2015,9,September,3,Saturday,0,35.02,False,False,False,True,False
287,CA-2016-112697,2016-12-18,2016-12-20,Second Class,AH-10195,Alan Haines,Corporate,United States,Tamarac,Florida,33319,South,Cassandra Brandow,OFF-BI-10000778,Office Supplies,Binders,GBC VeloBinder Electric Binding Machine,Not,254.06,7,0.7,-169.37,2016,12,December,4,Sunday,2,-66.67,True,True,False,True,True
288,CA-2016-112697,2016-12-18,2016-12-20,Second Class,AH-10195,Alan Haines,Corporate,United States,Tamarac,Florida,33319,South,Cassandra Brandow,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",Not,194.53,2,0.2,24.32,2016,12,December,4,Sunday,2,12.5,False,False,False,True,False
289,CA-2016-112697,2016-12-18,2016-12-20,Second Class,AH-10195,Alan Haines,Corporate,United States,Tamarac,Florida,33319,South,Cassandra Brandow,OFF-SU-10000646,Office Supplies,Supplies,Premier Automatic Letter Opener,Not,961.48,5,0.2,-204.31,2016,12,December,4,Sunday,2,-21.25,True,False,False,True,True
290,CA-2016-110772,2016-11-20,2016-11-24,Second Class,NZ-18565,Nick Zandusky,Home Office,United States,Columbus,Ohio,43229,East,Chuck Magee,OFF-FA-10002983,Office Supplies,Fasteners,Advantus SlideClip Paper Clips,Not,19.1,7,0.2,6.68,2016,11,November,4,Sunday,4,34.97,False,False,False,True,False
291,CA-2016-110772,2016-11-20,2016-11-24,Second Class,NZ-18565,Nick Zandusky,Home Office,United States,Columbus,Ohio,43229,East,Chuck Magee,OFF-LA-10004689,Office Supplies,Labels,Avery 512,Not,18.5,8,0.2,6.24,2016,11,November,4,Sunday,4,33.73,False,False,False,True,False
292,CA-2016-110772,2016-11-20,2016-11-24,Second Class,NZ-18565,Nick Zandusky,Home Office,United States,Columbus,Ohio,43229,East,Chuck Magee,TEC-AC-10002001,Technology,Accessories,Logitech Wireless Gaming Headset G930,Not,255.98,2,0.2,54.4,2016,11,November,4,Sunday,4,21.25,False,False,False,True,True
293,CA-2016-110772,2016-11-20,2016-11-24,Second Class,NZ-18565,Nick Zandusky,Home Office,United States,Columbus,Ohio,43229,East,Chuck Magee,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",Not,86.97,3,0.5,-48.7,2016,11,November,4,Sunday,4,-56.0,True,True,False,True,False
294,CA-2014-111451,2014-12-26,2014-12-28,First Class,KL-16555,Kelly Lampkin,Corporate,United States,Colorado Springs,Colorado,80906,West,Anna Andreadi,FUR-FU-10004091,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",Not,300.42,8,0.2,78.86,2014,12,December,4,Friday,2,26.25,False,False,False,False,True
295,CA-2014-111451,2014-12-26,2014-12-28,First Class,KL-16555,Kelly Lampkin,Corporate,United States,Colorado Springs,Colorado,80906,West,Anna Andreadi,FUR-CH-10001891,Furniture,Chairs,Global Deluxe Office Fabric Chairs,Not,230.35,3,0.2,20.16,2014,12,December,4,Friday,2,8.75,False,False,False,False,True
296,CA-2014-111451,2014-12-26,2014-12-28,First Class,KL-16555,Kelly Lampkin,Corporate,United States,Colorado Springs,Colorado,80906,West,Anna Andreadi,FUR-FU-10002918,Furniture,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,Not,218.35,3,0.2,-24.56,2014,12,December,4,Friday,2,-11.25,True,False,False,False,True
297,CA-2014-111451,2014-12-26,2014-12-28,First Class,KL-16555,Kelly Lampkin,Corporate,United States,Colorado Springs,Colorado,80906,West,Anna Andreadi,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,Not,78.6,5,0.7,-62.88,2014,12,December,4,Friday,2,-80.0,True,True,False,False,False
298,CA-2014-111451,2014-12-26,2014-12-28,First Class,KL-16555,Kelly Lampkin,Corporate,United States,Colorado Springs,Colorado,80906,West,Anna Andreadi,OFF-FA-10004854,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",Not,27.55,3,0.2,9.3,2014,12,December,4,Friday,2,33.76,False,False,False,False,False
299,CA-2016-142545,2016-10-28,2016-10-28,Standard Class,JD-15895,Jonathan Doherty,Corporate,United States,Belleville,New Jersey,7109,East,Chuck Magee,OFF-PA-10002105,Office Supplies,Paper,Xerox 223,Not,32.4,5,0.0,15.55,2016,10,October,4,Friday,0,47.99,False,False,False,False,False
300,CA-2016-142545,2016-10-28,2016-10-28,Standard Class,JD-15895,Jonathan Doherty,Corporate,United States,Belleville,New Jersey,7109,East,Chuck Magee,OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",Not,1082.48,8,0.0,10.82,2016,10,October,4,Friday,0,1.0,False,False,False,False,True
301,CA-2016-142545,2016-10-28,2016-10-28,Standard Class,JD-15895,Jonathan Doherty,Corporate,United States,Belleville,New Jersey,7109,East,Chuck Magee,OFF-PA-10004243,Office Supplies,Paper,Xerox 1939,Not,56.91,3,0.0,27.32,2016,10,October,4,Friday,0,48.01,False,False,False,False,False
302,CA-2016-142545,2016-10-28,2016-10-28,Standard Class,JD-15895,Jonathan Doherty,Corporate,United States,Belleville,New Jersey,7109,East,Chuck Magee,FUR-FU-10001861,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",Not,77.6,4,0.0,38.02,2016,10,October,4,Friday,0,48.99,False,False,False,False,False
303,CA-2016-142545,2016-10-28,2016-10-28,Standard Class,JD-15895,Jonathan Doherty,Corporate,United States,Belleville,New Jersey,7109,East,Chuck Magee,OFF-BI-10002706,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,Not,14.28,1,0.0,6.57,2016,10,October,4,Friday,0,46.01,False,False,False,False,False
304,US-2017-152380,2017-11-19,2017-11-23,Standard Class,JH-15910,Jonathan Howell,Consumer,United States,Chicago,Illinois,60623,Central,Kelly Williams,FUR-TA-10002533,Furniture,Tables,BPI Conference Tables,Not,219.08,3,0.5,-131.45,2017,11,November,4,Sunday,4,-60.0,True,True,False,True,True
305,CA-2015-144253,2015-04-05,2015-09-05,Second Class,AS-10225,Alan Schoenberger,Corporate,United States,New York City,New York,10024,East,Chuck Magee,FUR-FU-10002671,Furniture,Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,Not,26.8,2,0.0,12.86,2015,4,April,2,Sunday,153,47.99,False,False,True,True,False
306,CA-2014-130960,2014-12-30,2015-04-01,Standard Class,KB-16600,Ken Brennan,Corporate,United States,Taylor,Michigan,48180,Central,Kelly Williams,OFF-AR-10003651,Office Supplies,Art,Newell 350,Not,9.84,3,0.0,2.85,2014,12,December,4,Tuesday,92,28.96,False,False,True,False,False
307,CA-2014-111003,2014-01-06,2014-06-06,Standard Class,CR-12625,Corey Roper,Home Office,United States,Lakewood,New Jersey,8701,East,Chuck Magee,OFF-BI-10001072,Office Supplies,Binders,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",Not,45.48,3,0.0,20.92,2014,1,January,1,Monday,151,46.0,False,False,True,False,False
308,CA-2014-111003,2014-01-06,2014-06-06,Standard Class,CR-12625,Corey Roper,Home Office,United States,Lakewood,New Jersey,8701,East,Chuck Magee,OFF-AR-10002135,Office Supplies,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,Not,289.2,6,0.0,83.87,2014,1,January,1,Monday,151,29.0,False,False,True,False,True
309,CA-2017-126774,2017-04-15,2017-04-17,First Class,SH-20395,Shahid Hopkins,Consumer,United States,Arlington,Virginia,22204,South,Cassandra Brandow,OFF-AR-10002804,Office Supplies,Art,Faber Castell Col-Erase Pencils,Not,4.89,1,0.0,2.0,2017,4,April,2,Saturday,2,40.9,False,False,False,True,False
310,CA-2016-142902,2016-12-09,2016-12-09,Second Class,BP-11185,Ben Peterman,Corporate,United States,Arvada,Colorado,80004,West,Anna Andreadi,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,Not,15.14,4,0.2,3.59,2016,12,December,4,Friday,0,23.71,False,False,False,False,False
311,CA-2016-142902,2016-12-09,2016-12-09,Second Class,BP-11185,Ben Peterman,Corporate,United States,Arvada,Colorado,80004,West,Anna Andreadi,FUR-CH-10004086,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,Not,466.77,2,0.2,52.51,2016,12,December,4,Friday,0,11.25,False,False,False,False,True
312,CA-2016-142902,2016-12-09,2016-12-09,Second Class,BP-11185,Ben Peterman,Corporate,United States,Arvada,Colorado,80004,West,Anna Andreadi,FUR-FU-10001756,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",Not,15.23,1,0.2,1.71,2016,12,December,4,Friday,0,11.23,False,False,False,False,False
313,CA-2016-142902,2016-12-09,2016-12-09,Second Class,BP-11185,Ben Peterman,Corporate,United States,Arvada,Colorado,80004,West,Anna Andreadi,OFF-LA-10000634,Office Supplies,Labels,Avery 509,Not,6.26,3,0.2,2.04,2016,12,December,4,Friday,0,32.59,False,False,False,False,False
314,CA-2014-120887,2014-09-27,2014-09-27,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Hackensack,New Jersey,7601,East,Chuck Magee,FUR-FU-10001588,Furniture,Furnishings,"Deflect-o SuperTray Unbreakable Stackable Tray, Letter, Black",Not,87.54,3,0.0,37.64,2014,9,September,3,Saturday,0,43.0,False,False,False,True,False
315,CA-2014-167850,2014-09-08,2014-09-08,Standard Class,AG-10525,Andy Gerbode,Corporate,United States,Saint Petersburg,Florida,33710,South,Cassandra Brandow,TEC-PH-10002398,Technology,Phones,AT&T 1070 Corded Phone,Not,178.38,2,0.2,22.3,2014,9,September,3,Monday,0,12.5,False,False,False,False,False
316,CA-2014-167850,2014-09-08,2014-09-08,Standard Class,AG-10525,Andy Gerbode,Corporate,United States,Saint Petersburg,Florida,33710,South,Cassandra Brandow,OFF-PA-10001937,Office Supplies,Paper,Xerox 21,Not,15.55,3,0.2,5.44,2014,9,September,3,Monday,0,34.98,False,False,False,False,False
317,CA-2014-164259,2014-12-28,2014-12-30,First Class,SP-20860,Sung Pak,Corporate,United States,Philadelphia,Pennsylvania,19143,East,Chuck Magee,OFF-AR-10003373,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",Not,99.14,4,0.2,8.67,2014,12,December,4,Sunday,2,8.75,False,False,False,True,False
318,CA-2014-164973,2014-04-11,2014-09-11,Standard Class,NM-18445,Nathan Mautz,Home Office,United States,New York City,New York,10024,East,Chuck Magee,FUR-CH-10002602,Furniture,Chairs,DMI Arturo Collection Mission-style Design Wood Chair,Not,135.88,1,0.1,24.16,2014,4,April,2,Friday,153,17.78,False,False,True,False,False
319,CA-2014-164973,2014-04-11,2014-09-11,Standard Class,NM-18445,Nathan Mautz,Home Office,United States,New York City,New York,10024,East,Chuck Magee,TEC-MA-10002927,Technology,Machines,Canon imageCLASS MF7460 Monochrome Digital Laser Multifunction Copier,Not,3991.98,2,0.0,1995.99,2014,4,April,2,Friday,153,50.0,False,False,True,False,True
320,CA-2014-164973,2014-04-11,2014-09-11,Standard Class,NM-18445,Nathan Mautz,Home Office,United States,New York City,New York,10024,East,Chuck Magee,TEC-PH-10004093,Technology,Phones,Panasonic Kx-TS550,Not,275.94,6,0.0,80.02,2014,4,April,2,Friday,153,29.0,False,False,True,False,True
321,CA-2014-164973,2014-04-11,2014-09-11,Standard Class,NM-18445,Nathan Mautz,Home Office,United States,New York City,New York,10024,East,Chuck Magee,TEC-AC-10000892,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,Not,360.0,4,0.0,129.6,2014,4,April,2,Friday,153,36.0,False,False,True,False,True
322,CA-2014-164973,2014-04-11,2014-09-11,Standard Class,NM-18445,Nathan Mautz,Home Office,United States,New York City,New York,10024,East,Chuck Magee,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",Not,43.57,1,0.0,13.07,2014,4,April,2,Friday,153,30.0,False,False,True,False,False
323,CA-2014-156601,2014-09-19,2014-09-24,Standard Class,FA-14230,Frank Atkinson,Corporate,United States,Long Beach,California,90805,West,Anna Andreadi,OFF-FA-10000624,Office Supplies,Fasteners,OIC Binder Clips,Not,7.16,2,0.0,3.58,2014,9,September,3,Friday,5,50.0,False,False,False,False,False
324,CA-2016-162138,2016-04-23,2016-04-27,Standard Class,GK-14620,Grace Kelly,Corporate,United States,Hesperia,California,92345,West,Anna Andreadi,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,Yes,251.52,6,0.2,81.74,2016,4,April,2,Saturday,4,32.5,False,False,False,True,True
325,CA-2016-162138,2016-04-23,2016-04-27,Standard Class,GK-14620,Grace Kelly,Corporate,United States,Hesperia,California,92345,West,Anna Andreadi,TEC-AC-10001908,Technology,Accessories,Logitech Wireless Headset h800,Yes,99.99,1,0.0,35.0,2016,4,April,2,Saturday,4,35.0,False,False,False,True,False
326,CA-2017-153339,2017-03-11,2017-05-11,Second Class,DJ-13510,Don Jones,Corporate,United States,Murfreesboro,Tennessee,37130,South,Cassandra Brandow,FUR-FU-10001967,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,Not,15.99,1,0.2,1.0,2017,3,March,1,Saturday,61,6.25,False,False,True,True,False
327,US-2016-141544,2016-08-30,2016-08-30,First Class,PO-18850,Patrick O'Brill,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Chuck Magee,TEC-PH-10003645,Technology,Phones,Aastra 57i VoIP phone,Not,290.9,3,0.4,-67.88,2016,8,August,3,Tuesday,0,-23.33,True,True,False,False,True
328,US-2016-141544,2016-08-30,2016-08-30,First Class,PO-18850,Patrick O'Brill,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Chuck Magee,OFF-ST-10000675,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",Not,54.22,2,0.2,3.39,2016,8,August,3,Tuesday,0,6.25,False,False,False,False,False
329,US-2016-141544,2016-08-30,2016-08-30,First Class,PO-18850,Patrick O'Brill,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Chuck Magee,FUR-CH-10003312,Furniture,Chairs,Hon 2090 Pillow Soft Series Mid Back Swivel/Tilt Chairs,Not,786.74,4,0.3,-258.5,2016,8,August,3,Tuesday,0,-32.86,True,True,False,False,True
330,US-2016-141544,2016-08-30,2016-08-30,First Class,PO-18850,Patrick O'Brill,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Chuck Magee,OFF-LA-10001074,Office Supplies,Labels,Round Specialty Laser Printer Labels,Not,100.24,10,0.2,33.83,2016,8,August,3,Tuesday,0,33.75,False,False,False,False,False
331,US-2016-141544,2016-08-30,2016-08-30,First Class,PO-18850,Patrick O'Brill,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Chuck Magee,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,Not,37.76,6,0.7,-27.69,2016,8,August,3,Tuesday,0,-73.33,True,True,False,False,False
332,US-2016-150147,2016-04-25,2016-04-29,Second Class,JL-15850,John Lucas,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Chuck Magee,TEC-PH-10004614,Technology,Phones,AT&T 841000 Phone,Not,82.8,2,0.4,-20.7,2016,4,April,2,Monday,4,-25.0,True,True,False,False,False
333,US-2016-150147,2016-04-25,2016-04-29,Second Class,JL-15850,John Lucas,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Chuck Magee,OFF-BI-10001153,Office Supplies,Binders,Ibico Recycled Grain-Textured Covers,Not,20.72,2,0.7,-13.82,2016,4,April,2,Monday,4,-66.7,True,True,False,False,False
334,US-2016-150147,2016-04-25,2016-04-29,Second Class,JL-15850,John Lucas,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Chuck Magee,OFF-BI-10001982,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,Not,4.9,3,0.7,-3.43,2016,4,April,2,Monday,4,-70.0,True,True,False,False,False
335,CA-2015-137946,2015-01-09,2015-04-09,Second Class,DB-13615,Doug Bickford,Consumer,United States,Los Angeles,California,90045,West,Anna Andreadi,OFF-BI-10001922,Office Supplies,Binders,Storex Dura Pro Binders,Not,4.75,1,0.2,1.6,2015,1,January,1,Friday,90,33.68,False,False,True,False,False
336,CA-2015-137946,2015-01-09,2015-04-09,Second Class,DB-13615,Doug Bickford,Consumer,United States,Los Angeles,California,90045,West,Anna Andreadi,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,Not,959.98,2,0.2,335.99,2015,1,January,1,Friday,90,35.0,False,False,True,False,True
337,CA-2015-137946,2015-01-09,2015-04-09,Second Class,DB-13615,Doug Bickford,Consumer,United States,Los Angeles,California,90045,West,Anna Andreadi,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,Not,14.37,4,0.2,4.49,2015,1,January,1,Friday,90,31.25,False,False,True,False,False
338,CA-2014-129924,2014-12-07,2014-12-07,Standard Class,AC-10420,Alyssa Crouse,Corporate,United States,San Francisco,California,94122,West,Anna Andreadi,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,Not,7.71,2,0.2,2.8,2014,12,December,4,Sunday,0,36.32,False,False,False,True,False
